"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.doNotRedirect","Answer.surveycode","Approve","Reject"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","3018Q3ZVOIP5Y54ZVWVHUGU7D3ZAR6","AVDXKPOHZB55B","Approved","Fri Dec 22 19:21:27 PST 2017","Fri Dec 22 21:06:00 PST 2017","Mon Dec 25 21:06:00 PST 2017","2017-12-26 05:06:58 UTC","","","6273","100% (1/1)","0% (0/0)","0% (0/0)","","1151457708"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","308Q0PEVB8CE0NRBD3N8KTIWKP0I9X","A1QU7V6CH6YMBQ","Approved","Fri Dec 22 19:46:40 PST 2017","Fri Dec 22 19:54:59 PST 2017","Mon Dec 25 19:54:59 PST 2017","2017-12-26 03:55:58 UTC","","","499","100% (1/1)","0% (0/0)","0% (0/0)","","9129852396"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","30LB5CDZNC9IZJS8DBS1RDKTDY5Z0W","A88IDP4W0BJ7P","Approved","Fri Dec 22 19:20:54 PST 2017","Fri Dec 22 19:42:26 PST 2017","Mon Dec 25 19:42:26 PST 2017","2017-12-26 03:42:58 UTC","","","1292","100% (1/1)","0% (0/0)","0% (0/0)","","1136358352"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","30LB5CDZNC9IZJS8DBS1RDKTDZX0ZR","A1USDMJVT10CE4","Approved","Sat Dec 23 03:20:43 PST 2017","Sat Dec 23 03:33:44 PST 2017","Tue Dec 26 03:33:44 PST 2017","2017-12-26 11:33:58 UTC","","","781","100% (1/1)","0% (0/0)","0% (0/0)","","2899894183"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","3137ONMDKG4HZSCXVQ3RRV6RW9NGEC","A17FB78KGK0UC9","Approved","Fri Dec 22 19:32:07 PST 2017","Fri Dec 22 20:06:06 PST 2017","Mon Dec 25 20:06:06 PST 2017","2017-12-26 04:06:58 UTC","","","2039","100% (1/1)","0% (0/0)","0% (0/0)","","1976544819"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","3137ONMDKG4HZSCXVQ3RRV6RW9PEGC","A3FFVN6DPKFDVG","Approved","Fri Dec 22 19:52:18 PST 2017","Fri Dec 22 19:59:57 PST 2017","Mon Dec 25 19:59:57 PST 2017","2017-12-26 03:59:58 UTC","","","459","100% (1/1)","0% (0/0)","0% (0/0)","","5717132207"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","3180JW2OT4BRUB95SVVRKESUB84J5H","A2MCRVU8I9VNHG","Approved","Fri Dec 22 19:22:14 PST 2017","Fri Dec 22 19:33:49 PST 2017","Mon Dec 25 19:33:49 PST 2017","2017-12-26 03:33:58 UTC","","","695","100% (1/1)","0% (0/0)","0% (0/0)","","2256710249"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","31HQ4X3T3S9YV3VG7CKCT4FETHKSLX","A23OR0D1FCUVMM","Approved","Fri Dec 22 20:00:36 PST 2017","Fri Dec 22 20:16:24 PST 2017","Mon Dec 25 20:16:24 PST 2017","2017-12-26 04:16:58 UTC","","","948","100% (1/1)","0% (0/0)","0% (0/0)","","971205788"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","31IBVUNM9SYSN32OFWMJ9EU1VPPFVH","A3S1TLYMH9WWUG","Approved","Fri Dec 22 19:20:06 PST 2017","Fri Dec 22 19:30:12 PST 2017","Mon Dec 25 19:30:12 PST 2017","2017-12-26 03:30:58 UTC","","","606","100% (1/1)","0% (0/0)","0% (0/0)","","8756552292"
"3KVQ0UJWPWKAEBCA9S95LKQFN3K5WZ","36R4ILE2G93499ITDY6UQ90TUNEFHB","How does information change thinking?","Unlike machines, people are really good at incorporating new information and adapting their thinking. You'll answer a couple of basic questions, read brief write-ups (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses,","$2.00","Fri Dec 22 19:19:30 PST 2017","300","BatchId:3060313;OriginalHitTemplateId:920937340;","28800","259200","Sun Dec 24 19:19:30 PST 2017","","","31LM9EDVOLRVK0FBWVRDEVSG2T5NJC","A37LMTGP9S8IE8","Approved","Fri Dec 22 19:37:53 PST 2017","Fri Dec 22 19:44:06 PST 2017","Mon Dec 25 19:44:06 PST 2017","2017-12-26 03:44:58 UTC","","","373","100% (1/1)","0% (0/0)","0% (0/0)","","9482187968"
