"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","32KTQ2V7RDF53AIZ7F3GHZJOUSNM9E","A288TV72SGDQWE","Approved","Sun Aug 18 11:33:19 PDT 2019","Sun Aug 18 12:02:35 PDT 2019","Wed Aug 21 12:02:35 PDT 2019","Tue Aug 20 16:28:51 PDT 2019","","","1756","100% (1/1)","0% (0/0)","0% (0/0)","1652035410"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","32Q90QCQ1SLR8I9DUE6MU0SVWK8EKB","A17D6BK59S31BM","Approved","Sun Aug 18 10:00:06 PDT 2019","Sun Aug 18 17:48:34 PDT 2019","Wed Aug 21 17:48:34 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","28108","100% (1/1)","0% (0/0)","0% (0/0)","2484227139"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","32RIADZISS474ZPSAH3BC07E0PR4SC","A25CFVQND4A0EV","Approved","Sun Aug 18 10:00:02 PDT 2019","Sun Aug 18 10:16:44 PDT 2019","Wed Aug 21 10:16:44 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","1002","100% (1/1)","0% (0/0)","0% (0/0)","1504508294"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","338JKRMM26ZXGFRT8O13LPMCKTQAH3","A1P2RQ166VS5BT","Approved","Mon Aug 19 02:48:27 PDT 2019","Mon Aug 19 09:50:29 PDT 2019","Thu Aug 22 09:50:29 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","25322","100% (1/1)","0% (0/0)","0% (0/0)","3758224542"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","3570Y55XZPJKC1UL4OX13BSI7FWGYP","A272X64FOZFYLB","Approved","Sun Aug 18 10:00:03 PDT 2019","Sun Aug 18 14:36:54 PDT 2019","Wed Aug 21 14:36:54 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","16611","100% (1/1)","0% (0/0)","0% (0/0)","6946857259"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","37Q970SNZE8QC0S9NZK9E20BO5H1SW","A2WWYVKGZZXBOB","Approved","Sun Aug 18 11:01:38 PDT 2019","Sun Aug 18 11:15:12 PDT 2019","Wed Aug 21 11:15:12 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","814","100% (1/1)","0% (0/0)","0% (0/0)","2658331035"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","386PBUZZXFXA34DNTFTE6GI2QS9JL4","A150MDVC0C92OT","Approved","Sun Aug 18 18:00:37 PDT 2019","Sun Aug 18 18:11:25 PDT 2019","Wed Aug 21 18:11:25 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","648","100% (1/1)","0% (0/0)","0% (0/0)","4316312712"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","39GAF6DQWR064S9DHUPEPPKIN9B1V1","AV22FQTJNBUZT","Approved","Sun Aug 18 18:00:27 PDT 2019","Sun Aug 18 20:17:10 PDT 2019","Wed Aug 21 20:17:10 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","8203","100% (1/1)","0% (0/0)","0% (0/0)","7888668179"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","3BQU611VFPKQWQZ5I6ZBCDD4UTG992","A3UIDRGBV9NJWR","Approved","Sun Aug 18 10:00:05 PDT 2019","Sun Aug 18 10:12:51 PDT 2019","Wed Aug 21 10:12:51 PDT 2019","Tue Aug 20 16:28:52 PDT 2019","","","766","100% (1/1)","0% (0/0)","0% (0/0)","2725431597"
"3YGE63DIN7WGP8R7KJK882PY2HBW0I","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sun Aug 18 09:59:38 PDT 2019","24","BatchId:3739279;OriginalHitTemplateId:920937340;","28800","259200","Tue Aug 20 09:59:38 PDT 2019","","","3CN4LGXD5XO40L119NV0UMVFHAN4YQ","AZ9BZONG644TU","Approved","Sun Aug 18 10:00:05 PDT 2019","Sun Aug 18 15:43:14 PDT 2019","Wed Aug 21 15:43:14 PDT 2019","Tue Aug 20 16:28:53 PDT 2019","","","20589","100% (1/1)","0% (0/0)","0% (0/0)","8546862397"
