"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","308Q0PEVBD1QZAEYL3KDNABI0QEI93","A1YFVXP4A1CXSF","Approved","Mon May 25 10:23:30 PDT 2020","Mon May 25 17:05:06 PDT 2020","Thu May 28 17:05:06 PDT 2020","Wed May 27 17:31:13 PDT 2020","","","24096","100% (1/1)","100% (1/1)","0% (0/0)","383586855"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30BXRYBRP9L1FBGM8WCK1IIEYEKHWZ","A002160837SWJFPIAI7L7","Approved","Mon May 25 10:29:36 PDT 2020","Mon May 25 10:38:29 PDT 2020","Thu May 28 10:38:29 PDT 2020","Wed May 27 17:31:13 PDT 2020","","","533","100% (1/1)","100% (1/1)","0% (0/0)","8910283441"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30H4UDGLT76XNGKWN7E21TIEM7ZMP9","A3HF4FOT5XOZKU","Rejected","Tue May 26 02:32:21 PDT 2020","Tue May 26 02:36:31 PDT 2020","Fri May 29 02:36:31 PDT 2020","","Wed May 27 17:33:07 PDT 2020","You did not complete the task as requested: ""Please write four sentences describing the house.""

Make sure you write at least 4 sentences and that they describe the house in the picture.","250","0% (0/1)","0% (0/1)","0% (0/0)","321154375"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30JNVC0ORE8WVEK0WNDE9T0SAD3HQV","AL2JY5T878Z2H","Approved","Mon May 25 10:43:39 PDT 2020","Mon May 25 10:54:18 PDT 2020","Thu May 28 10:54:18 PDT 2020","Wed May 27 17:31:13 PDT 2020","","","639","100% (1/1)","100% (1/1)","0% (0/0)","2482070475"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30JNVC0ORE8WVEK0WNDE9T0SAEWHQQ","AD1FDB9A61LMS","Approved","Mon May 25 12:52:58 PDT 2020","Mon May 25 13:50:02 PDT 2020","Thu May 28 13:50:02 PDT 2020","Wed May 27 17:31:12 PDT 2020","","","3424","100% (1/1)","100% (1/1)","0% (0/0)","1527263135"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30JNVC0ORE8WVEK0WNDE9T0SATPQHM","A2BJGX6XXE49JG","Approved","Wed May 27 17:33:59 PDT 2020","Wed May 27 17:42:07 PDT 2020","Sat May 30 17:42:07 PDT 2020","Fri May 29 08:24:51 PDT 2020","","","488","100% (1/1)","100% (1/1)","0% (0/0)","4362198184"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30LB5CDZNHYUY6FVLBP6UUDFT2Q0ZG","A2FBT0BSFOV91D","Approved","Mon May 25 18:12:03 PDT 2020","Mon May 25 19:00:52 PDT 2020","Thu May 28 19:00:52 PDT 2020","Wed May 27 17:31:12 PDT 2020","","","2929","100% (1/1)","100% (1/1)","0% (0/0)","8097967337"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30LSNF239ZJFZQTZ0U5YDN34UK4I2B","A1M64R8HPYNNZA","Approved","Mon May 25 18:24:08 PDT 2020","Mon May 25 18:47:56 PDT 2020","Thu May 28 18:47:56 PDT 2020","Wed May 27 17:31:12 PDT 2020","","","1428","100% (1/1)","100% (1/1)","0% (0/0)","7485290979"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","30OG32W0SZZZ87G6QUDRKW8BEHWNEZ","AIBUOQ1V8D8LF","Approved","Sun May 31 11:01:26 PDT 2020","Sun May 31 11:26:04 PDT 2020","Wed Jun 03 11:26:04 PDT 2020","Tue Jun 02 14:41:19 PDT 2020","","","1478","100% (1/1)","100% (1/1)","100% (1/1)","7583501613"
"3WJGKMRWWMX82D7MF7OR9J0SZ9OCD6","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Mon May 25 10:23:18 PDT 2020","313","BatchId:4052361;OriginalHitTemplateId:920937340;","28800","259200","Wed Jun 03 14:03:37 PDT 2020","","","317HQ483ICGBOCISMD3I5B625FVIN2","AVOW3NF71AD21","Approved","Mon May 25 10:47:56 PDT 2020","Mon May 25 10:54:31 PDT 2020","Thu May 28 10:54:31 PDT 2020","Wed May 27 17:31:13 PDT 2020","","","395","100% (1/1)","100% (1/1)","0% (0/0)","2168976604"
